                  腾龙股份 (603158) 
      时间	    开盘	    最高	    最低	    收盘	         成交量	高一高二多空.线1   	高一高二多空.线2   	高一高二多空.线1红 	高一高二多空.线2红 	高一高二多空.波峰  	高一高二多空.      	高一高二多空.波谷  	高一高二多空.      	高一高二多空.      	高一高二多空.      	高一高二多空.      	高一高二多空.      	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	主力进出.主力  	主力进出.游资  	主力进出.大户  	主力进出.散户  	主力进出.主比  	主力进出.游比  	主力进出.大比  	主力进出.散比  	主力进出.警戒线	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	主力进出.      	 
 2024/11/13	    8.04	    8.19	    7.90	    8.11	       13348948	       7.96	       7.82	       7.96	       7.82	       8.37	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     133489	     189570	     206178	  187719.09	  203584.72	  198845.61	  180775.97	      24.35	      26.41	      25.79	      23.45	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/11/14	    8.03	    8.13	    7.84	    7.86	       12270760	       7.95	       7.82	           	       7.82	       8.37	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     122708	     174717	     197146	  161528.78	  191945.91	  198856.91	  181822.91	      22.00	      26.15	      27.09	      24.77	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/11/15	    7.88	    8.02	    7.77	    7.78	       13041140	       7.93	       7.82	           	           	       8.37	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     130411	     155305	     188180	  143937.59	  176700.69	  196386.08	  182561.36	      20.57	      25.26	      28.07	      26.10	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/11/18	    7.83	    7.92	    7.58	    7.63	       13521904	       7.89	       7.80	           	           	       8.37	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     135219	     142194	     180120	  130456.88	  167023.64	  193808.64	  183410.30	      19.34	      24.76	      28.73	      27.18	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/11/19	    7.66	    7.86	    7.64	    7.86	       10457320	       7.88	       7.80	           	       7.80	       8.37	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     104573	     125280	     165340	  123227.81	  155473.45	  192249.70	  182507.22	      18.86	      23.79	      29.42	      27.93	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/11/20	    7.83	    7.93	    7.80	    7.92	       10072576	       7.89	       7.82	       7.89	       7.82	       8.37	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     100726	     118727	     154149	  117732.35	  139630.56	  189053.81	  175163.67	      18.94	      22.46	      30.42	      28.18	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/11/21	    7.91	    7.95	    7.82	    7.92	        8551992	       7.89	       7.82	       7.89	       7.82	       8.37	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	      85520	     111290	     143003	  106509.48	  125223.54	  171308.44	  165546.17	      18.73	      22.02	      30.13	      29.12	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/11/22	    7.90	    7.93	    7.57	    7.57	       13665668	       7.85	       7.80	           	           	       8.37	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     136657	     112539	     133922	  106868.89	  118662.89	  166535.34	  162274.92	      19.28	      21.41	      30.04	      29.27	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/11/25	    7.66	    7.87	    7.62	    7.81	       11896392	       7.84	       7.80	           	       7.80	       8.37	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     118964	     109288	     125741	  110466.57	  116847.20	  160215.95	  160082.05	      20.17	      21.34	      29.26	      29.23	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/11/26	    7.80	    7.84	    7.62	    7.65	        7634172	       7.82	       7.79	           	           	       8.37	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	      76342	     103642	     114461	  104370.56	  111051.45	  151498.67	  158223.50	      19.87	      21.15	      28.85	      30.13	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/11/27	    7.64	    7.71	    7.40	    7.70	       11534100	       7.80	       7.78	           	           	           	       0.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     115341	     106565	     112646	  111825.83	  109167.66	  142934.17	  158628.92	      21.40	      20.89	      27.35	      30.36	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/11/28	    7.65	    8.11	    7.62	    7.82	       20738004	       7.81	       7.78	       7.81	       7.78	           	       0.00	       7.40	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     207380	     130937	     121113	  129506.67	  118187.78	  142605.72	  161606.94	      23.47	      21.41	      25.84	      29.28	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/11/29	    7.81	    8.07	    7.80	    8.02	       18953388	       7.83	       7.81	       7.83	       7.81	           	       0.00	       7.40	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     189534	     141512	     127026	  147149.16	  128807.87	  142140.66	  164630.73	      25.25	      22.10	      24.39	      28.25	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/12/02	    8.09	    8.23	    8.07	    8.14	       18686400	       7.87	       7.84	       7.87	       7.84	           	       0.00	       7.40	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     186864	     155092	     132190	  174779.73	  139575.14	  139602.86	  167478.39	      28.13	      22.46	      22.46	      26.95	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/12/03	    8.13	    8.22	    8.06	    8.19	       15882552	       7.92	       7.87	       7.92	       7.87	           	       0.00	       7.40	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     158826	     171589	     137615	  185650.86	  148738.34	  136980.94	  167302.36	      29.07	      23.29	      21.45	      26.20	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/12/04	    8.18	    8.22	    8.06	    8.12	       12563280	       7.94	       7.89	       7.94	       7.89	           	       0.00	       7.40	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     125633	     173647	     140106	  165214.05	  147360.36	  133011.61	  166105.45	      27.01	      24.09	      21.74	      27.16	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/12/05	    8.13	    8.29	    8.12	    8.22	       14421736	       7.98	       7.92	       7.98	       7.92	           	       0.00	       7.40	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     144217	     161015	     145976	  153884.92	  150517.05	  133682.11	  166263.84	      25.46	      24.91	      22.12	      27.51	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/12/06	    8.29	    8.30	    8.14	    8.21	       13034700	       8.01	       7.95	       8.01	       7.95	           	       0.00	       7.40	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     130347	     149177	     145345	  139755.67	  157267.70	  134159.58	  166508.22	      23.38	      26.31	      22.45	      27.86	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/12/09	    8.24	    8.35	    8.18	    8.28	       11418420	       8.05	       7.98	       8.05	       7.98	           	       0.00	       7.40	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     114184	     134641	     144867	  128595.34	  157123.09	  133145.38	  164765.72	      22.03	      26.92	      22.81	      28.23	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/12/10	    8.48	    8.52	    8.23	    8.23	       17101696	       8.07	       8.00	       8.07	       8.00	           	       0.00	       7.40	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     171017	     137080	     154334	  139941.38	  152577.72	  135382.73	  164595.67	      23.62	      25.75	      22.85	      27.78	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/12/11	    8.21	    8.28	    8.17	    8.26	       10727136	       8.10	       8.02	       8.10	       8.02	           	       0.00	       7.40	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     107271	     133407	     153527	  130704.88	  142294.91	  135551.39	  163900.55	      22.83	      24.86	      23.68	      28.63	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/12/12	    8.29	    8.58	    8.26	    8.53	       25384772	       8.15	       8.07	       8.15	       8.07	           	       0.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     253848	     155333	     158174	  161580.05	  150667.86	  145121.52	  167087.66	      25.88	      24.13	      23.24	      26.76	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/12/13	    8.50	    8.54	    8.23	    8.25	       15347020	       8.17	       8.09	       8.17	       8.09	       8.58	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     153470	     159958	     154568	  171401.56	  149998.44	  149368.39	  160338.39	      27.16	      23.77	      23.67	      25.41	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/12/16	    8.24	    8.31	    8.18	    8.23	       10056011	       8.18	       8.10	       8.18	       8.10	       8.58	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     100560	     157233	     145937	  153787.34	  146864.36	  147112.36	  156823.84	      25.44	      24.29	      24.33	      25.94	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/12/17	    8.20	    8.25	    7.93	    7.98	       12581604	       8.15	       8.09	           	           	       8.58	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     125816	     148193	     142636	  158423.53	  144564.20	  147540.63	  153878.30	      26.21	      23.92	      24.41	      25.46	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/12/18	    7.99	    8.13	    7.87	    8.02	        7875182	       8.13	       8.08	           	           	       8.58	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	      78752	     142489	     137948	  114649.55	  138114.80	  147691.25	  149594.98	      20.84	      25.11	      26.85	      27.20	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/12/19	    7.95	    8.06	    7.84	    8.03	        8866856	       8.12	       8.08	           	           	       8.58	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	      88669	     109453	     132393	   98449.13	  134925.34	  146024.22	  144479.22	      18.79	      25.76	      27.87	      27.58	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/12/20	    8.01	    8.13	    7.97	    8.11	        7653549	       8.12	       8.08	           	       8.08	       8.58	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	      76535	      94066	     127012	   92442.98	  123115.16	  137846.44	  140226.09	      18.73	      24.94	      27.93	      28.41	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/12/23	    8.11	    8.12	    7.74	    7.75	       11154084	       8.07	       8.05	           	           	           	       0.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     111541	      96263	     126748	   88874.18	  123648.84	  132971.88	  137556.28	      18.40	      25.60	      27.53	      28.48	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/12/24	    7.80	    7.98	    7.80	    7.91	        7574983	       8.05	       8.04	           	           	           	       0.00	       7.74	       1.00	       0.00	       0.00	       0.00	       0.00	          0	      75750	      86249	     117221	   88123.68	  101386.61	  126027.24	  132815.06	      19.65	      22.61	      28.11	      29.62	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/12/25	    7.94	    8.13	    7.77	    7.99	       14170668	       8.04	       8.03	           	           	           	       0.00	       7.74	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     141707	      98840	     120665	  101383.22	   99916.18	  124957.32	  130969.14	      22.17	      21.85	      27.33	      28.64	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/12/26	    7.97	    8.16	    7.90	    8.13	       12010780	       8.05	       8.04	       8.05	       8.04	           	       0.00	       7.74	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     120108	     105128	     107291	  112276.29	  102359.63	  124612.01	  128811.83	      23.99	      21.87	      26.62	      27.52	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/12/27	    8.14	    8.22	    8.09	    8.18	       10384800	       8.07	       8.05	       8.07	       8.05	           	       0.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     103848	     110591	     102329	  110353.08	   99613.63	  122088.92	  127885.52	      23.99	      21.66	      26.54	      27.80	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/12/30	    8.19	    8.21	    7.94	    8.10	        8954788	       8.07	       8.06	       8.07	       8.06	       8.22	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	      89548	     106192	     101227	  113802.59	  100963.13	  119538.98	  126849.28	      24.68	      21.89	      25.92	      27.51	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2024/12/31	    8.13	    8.16	    7.89	    7.92	       10076616	       8.05	       8.05	           	           	       8.22	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     100766	     111195	      98722	  103567.45	  102475.33	  118700.34	  125922.86	      22.98	      22.74	      26.34	      27.94	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/01/02	    7.92	    8.03	    7.65	    7.74	       10847592	       8.01	       8.02	           	           	       8.22	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     108476	     104549	     101695	  100659.49	  106467.89	  114791.53	  125087.14	      22.52	      23.82	      25.68	      27.98	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/01/03	    7.79	    7.83	    7.39	    7.43	       10900903	       7.93	       7.96	           	           	       8.22	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     109009	     102329	     103729	  101949.75	  106151.41	  114900.14	  125225.76	      22.75	      23.68	      25.63	      27.94	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/01/06	    7.34	    7.56	    7.16	    7.42	        9038184	       7.86	       7.92	           	           	           	       0.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	      90382	      99636	     105113	  102158.24	  107980.42	  104683.52	  124902.52	      23.23	      24.56	      23.81	      28.40	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/01/07	    7.36	    7.58	    7.36	    7.57	        7719607	       7.83	       7.88	           	           	           	       0.00	       7.16	       1.00	       0.00	       0.00	       0.00	       0.00	          0	      77196	      97166	     101679	   96265.72	   99916.59	   99916.39	  124642.39	      22.88	      23.75	      23.75	      29.62	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/01/08	    7.51	    7.53	    7.21	    7.44	        9503155	       7.77	       7.84	           	           	           	       0.00	       7.16	       1.00	       0.00	       0.00	       0.00	       0.00	          0	      95032	      96019	     103607	   92904.63	   96782.06	   99570.85	  123341.60	      22.52	      23.46	      24.13	      29.89	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/01/09	    7.33	    7.66	    7.33	    7.56	        9278512	       7.75	       7.82	           	           	           	       0.00	       7.16	       1.00	       0.00	       0.00	       0.00	       0.00	          0	      92785	      92881	      98715	   88848.64	   95399.19	   97506.41	  122523.51	      21.98	      23.60	      24.12	      30.31	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/01/10	    7.54	    8.23	    7.53	    7.74	       26289452	       7.74	       7.81	           	           	           	       0.00	       7.16	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     262895	     123658	     112994	  131976.81	  117067.53	  109015.33	  128353.28	      27.13	      24.07	      22.41	      26.39	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/01/13	    7.58	    8.53	    7.58	    8.53	       33084232	       7.85	       7.88	       7.85	       7.88	           	       0.00	       7.16	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     330842	     171750	     135693	  195388.39	  145827.05	  124151.19	  135087.69	      32.54	      24.29	      20.68	      22.50	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/01/14	    9.40	    9.40	    9.40	    9.40	       16288016	       8.06	       8.01	       8.06	       8.01	           	       0.00	       7.16	       1.00	       0.00	       0.00	       0.00	       0.00	          0	     162880	     188887	     143026	  212350.53	  152627.58	  129547.73	  133697.08	      33.80	      24.30	      20.62	      21.28	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/01/15	    9.69	    9.99	    8.89	    8.98	      122675208	       8.18	       8.10	       8.18	       8.10	           	       0.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	    1226752	     415231	     255625	  495842.25	  292345.44	  199248.44	  166110.16	      42.98	      25.34	      17.27	      14.40	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/01/16	    8.72	    9.17	    8.57	    8.85	       79032752	       8.27	       8.17	       8.27	       8.17	       9.99	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     790328	     554739	     323810	  627700.50	  379838.63	  243909.53	  184968.38	      43.70	      26.44	      16.98	      12.88	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/01/17	    8.62	    8.84	    8.41	    8.42	       58174488	       8.29	       8.19	       8.29	       8.19	       9.99	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     581745	     618509	     371084	  690426.19	  442907.25	  271411.94	  198184.63	      43.07	      27.63	      16.93	      12.36	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/01/20	    8.44	    8.67	    8.37	    8.58	       36553208	       8.33	       8.23	       8.33	       8.23	       9.99	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     365532	     625447	     398599	  741089.13	  476719.81	  286750.91	  205681.45	      43.33	      27.87	      16.77	      12.03	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/01/21	    8.58	    8.77	    8.51	    8.74	       37785316	       8.38	       8.27	       8.38	       8.27	       9.99	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     377853	     668442	     428664	  528864.38	  512353.31	  303876.25	  212982.58	      33.94	      32.88	      19.50	      13.67	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
 2025/01/22	    8.73	    8.74	    8.43	    8.44	       28021944	       8.39	       8.29	       8.39	       8.29	       9.99	       1.00	           	       0.00	       0.00	       0.00	       0.00	       0.00	          0	     280219	     479135	     447183	  401337.41	  514518.94	  315793.22	  217666.09	      27.69	      35.50	      21.79	      15.02	           	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	       1.00	
